record_id,tool_name,vendor,product,version,control_domain,control_objective,current_control_id,current_control_name,framework_alignment,deployment_scope,environment,coverage_level,effectiveness_score,operational_status,annual_cost_usd,utilization_percent,license_count,eol_date,notes
TM-1022,Email Gateway,OPSWAT,Email Gateway from OPSWAT,v2,Email,Email threat prevention and response via Email Gateway,CIS-9,Email and Web Browser Protections,CIS-v8.1,Regional,Cloud,Missing,68.1,Active,76114,44,16439,,
TM-1023,Firewalls,Check Point,Firewalls from Check Point,v3,Network,Network boundary and segmentation controls enabled by Firewalls,CIS-12,Network Infrastructure Management,CIS-v8.1,Regional,Cloud,Partial,76.5,Planned,178259,87,12155,,
TM-1024,DLP,Forcepoint,DLP from Forcepoint,Latest,SOC,"Monitoring, detection, and response control coverage via DLP",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0;CIS-v8.1,Regional,Cloud,Covered,55.4,Planned,229555,73,10165,,
TM-1025,EPM and PRA,BeyondTrust,EPM and PRA from BeyondTrust,v1,Identity,Identity and privileged access controls for EPM and PRA,PR.AA,Identity and Access Management,NIST-CSF-2.0,Regional,Hybrid,Covered,41.7,Planned,189450,82,24535,,
TM-1026,EPP,ESET,EPP from ESET,v2,Endpoint,Endpoint protection and workload hardening using EPP,CIS-10,Malware Defenses,NIST-CSF-2.0,Regional,On-Prem,Partial,61.5,Active,258080,42,21188,,
TM-1027,DAM and DSF,Imperva,DAM and DSF from Imperva,v1,Data,Data security and application protection with DAM and DSF,PR.DS,Data Security,CIS-v8.1,BU-specific,Production,Missing,55.2,Active,219694,97,14395,,
TM-1028,CLM,Keyfactor,CLM from Keyfactor,v2,SOC,"Monitoring, detection, and response control coverage via CLM",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,BU-specific,On-Prem,Covered,53,Active,176357,86,20239,,
TM-1029,DNS Security,Cloudflare,DNS Security from Cloudflare,v2,SOC,"Monitoring, detection, and response control coverage via DNS Security",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,Enterprise-wide,Production,Covered,86,Under Review,232834,60,13718,,
TM-1030,DevSecOps,Checkmarx,DevSecOps from Checkmarx,v1,SOC,"Monitoring, detection, and response control coverage via DevSecOps",DE.CM,Security Continuous Monitoring,CIS-v8.1,Regional,On-Prem,Covered,48.1,Under Review,273243,57,22505,,
TM-1031,User Authentication and Authorization,RSA,User Authentication and Authorization from RSA,v2,SOC,"Monitoring, detection, and response control coverage via User Authentication and Authorization",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,HQ + Branches,On-Prem,Partial,90.1,Active,166377,67,2630,,
TM-1032,EPP,Ivanti,EPP from Ivanti,Latest,Endpoint,Endpoint protection and workload hardening using EPP,CIS-10,Malware Defenses,NIST-CSF-2.0,Enterprise-wide,Cloud,Covered,86.7,Active,310411,59,9024,,
TM-1033,PAM,BeyondTrust,PAM from BeyondTrust,v2,Identity,Identity and privileged access controls for PAM,PR.AA,Identity and Access Management,CIS-v8.1,Enterprise-wide,Hybrid,Missing,93.7,Active,173741,38,17474,,
TM-1034,Application Security,Burp Suite,Application Security from Burp Suite,v1,SOC,"Monitoring, detection, and response control coverage via Application Security",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0;CIS-v8.1,HQ + Branches,Cloud,Partial,37,Active,187346,90,1597,,
TM-1035,MDM,MobileIron,MDM from MobileIron,v2,SOC,"Monitoring, detection, and response control coverage via MDM",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0;CIS-v8.1,BU-specific,Production,Covered,39.6,Planned,388636,79,19167,,
TM-1036,FIM,Tripwire,FIM from Tripwire,v1,SOC,"Monitoring, detection, and response control coverage via FIM",DE.CM,Security Continuous Monitoring,CIS-v8.1,Enterprise-wide,On-Prem,Partial,73.6,Active,287707,94,6850,,
TM-1037,SMS Gateway,SMSEagle,SMS Gateway from SMSEagle,v1,SOC,"Monitoring, detection, and response control coverage via SMS Gateway",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,Enterprise-wide,On-Prem,Partial,76,Active,216777,88,24290,,
TM-1038,PAM and PRA,BeyondTrust,PAM and PRA from BeyondTrust,v1,Identity,Identity and privileged access controls for PAM and PRA,PR.AA,Identity and Access Management,NIST-CSF-2.0,Enterprise-wide,Hybrid,Partial,89.2,Active,242667,69,1417,,
TM-1039,DAM,IBM,DAM from IBM,Latest,Data,Data security and application protection with DAM,PR.DS,Data Security,NIST-CSF-2.0;CIS-v8.1,Regional,On-Prem,Partial,69.6,Active,151150,73,22600,,
TM-1040,Patch Management,Ivanti,Patch Management from Ivanti,v3,Endpoint,Endpoint protection and workload hardening using Patch Management,CIS-10,Malware Defenses,NIST-CSF-2.0,BU-specific,On-Prem,Missing,50,Active,112432,61,18843,,
TM-1041,Password Policy Enforcement,Nfront,Password Policy Enforcement from Nfront,v1,Identity,Identity and privileged access controls for Password Policy Enforcement,PR.AA,Identity and Access Management,NIST-CSF-2.0,Regional,Production,Covered,43,Active,101396,57,16421,,
TM-1042,Digital Risk Protection,Group IB,Digital Risk Protection from Group IB,v2,SOC,"Monitoring, detection, and response control coverage via Digital Risk Protection",DE.CM,Security Continuous Monitoring,CIS-v8.1,Regional,On-Prem,Partial,42.7,Active,201556,69,12433,,
TM-1043,Network Packet Broker,Keysight,Network Packet Broker from Keysight,v3,Network,Network boundary and segmentation controls enabled by Network Packet Broker,CIS-12,Network Infrastructure Management,NIST-CSF-2.0,HQ + Branches,Cloud,Missing,84.2,Active,377892,68,6776,,
TM-1044,Data Privacy,BigID,Data Privacy from BigID,v1,SOC,"Monitoring, detection, and response control coverage via Data Privacy",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,BU-specific,On-Prem,Partial,74.2,Active,188216,43,24401,,
TM-1045,DLP,Digital Guardian,DLP from Digital Guardian,v2,SOC,"Monitoring, detection, and response control coverage via DLP",DE.CM,Security Continuous Monitoring,CIS-v8.1,Regional,Production,Covered,86.4,Active,409682,78,16289,,
TM-1046,EPP,Symantec,EPP from Symantec,Latest,Endpoint,Endpoint protection and workload hardening using EPP,CIS-10,Malware Defenses,NIST-CSF-2.0,Enterprise-wide,On-Prem,Partial,52,Active,182699,95,1605,,
TM-1047,WAF,Array Networks,WAF from Array Networks,Latest,Network,Network boundary and segmentation controls enabled by WAF,CIS-12,Network Infrastructure Management,CIS-v8.1,Enterprise-wide,On-Prem,Covered,37.8,Active,217889,62,1420,,
TM-1048,GRC,Whitehats,GRC from Whitehats,v3,Data,Data security and application protection with GRC,PR.DS,Data Security,NIST-CSF-2.0,BU-specific,Production,Missing,82.5,Active,338633,51,18862,,
TM-1049,DLP,McAfee,DLP from McAfee,v2,SOC,"Monitoring, detection, and response control coverage via DLP",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,BU-specific,On-Prem,Missing,84.3,Planned,345186,85,13885,,
TM-1050,Password Policy Enforcement,Netwrix,Password Policy Enforcement from Netwrix,v3,Identity,Identity and privileged access controls for Password Policy Enforcement,PR.AA,Identity and Access Management,NIST-CSF-2.0;CIS-v8.1,HQ + Branches,On-Prem,Partial,70.8,Active,125578,59,18671,,
TM-1051,SSO,Imprivata,SSO from Imprivata,v2,SOC,"Monitoring, detection, and response control coverage via SSO",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,Enterprise-wide,Cloud,Partial,94.9,Active,201480,69,8517,,
TM-1052,VPN,Pulse Secure,VPN from Pulse Secure,Latest,SOC,"Monitoring, detection, and response control coverage via VPN",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,BU-specific,Cloud,Covered,50.8,Active,350667,35,7755,,
TM-1053,EPP,SentinelOne,EPP from SentinelOne,v3,Endpoint,Endpoint protection and workload hardening using EPP,CIS-10,Malware Defenses,CIS-v8.1,Regional,On-Prem,Partial,62.7,Active,343744,65,21126,,
TM-1054,Firewalls,Fortinet,Firewalls from Fortinet,v2,Network,Network boundary and segmentation controls enabled by Firewalls,CIS-12,Network Infrastructure Management,CIS-v8.1,Enterprise-wide,Production,Covered,73.5,Active,176838,46,19177,,
TM-1055,FortiAnalyzer,Unknown Vendor,FortiAnalyzer,v3,SOC,"Monitoring, detection, and response control coverage via FortiAnalyzer",DE.CM,Security Continuous Monitoring,CIS-v8.1,HQ + Branches,Hybrid,Covered,46,Under Review,317609,49,16406,,
TM-1056,Email Security,Barracuda,Email Security from Barracuda,v2,Email,Email threat prevention and response via Email Security,CIS-9,Email and Web Browser Protections,NIST-CSF-2.0;CIS-v8.1,HQ + Branches,Cloud,Covered,80.2,Active,141460,51,6525,,
TM-1057,Firewalls,Fortinet,Firewalls from Fortinet and Palo Alto,v3,Network,Network boundary and segmentation controls enabled by Firewalls,CIS-12,Network Infrastructure Management,NIST-CSF-2.0;CIS-v8.1,Enterprise-wide,Hybrid,Covered,39.9,Active,329263,49,8225,,
TM-1058,Firewalls,Palo Alto,Firewalls from Fortinet and Palo Alto,v3,Network,Network boundary and segmentation controls enabled by Firewalls,CIS-12,Network Infrastructure Management,NIST-CSF-2.0;CIS-v8.1,HQ + Branches,Production,Partial,90.2,Active,266350,84,8454,,
TM-1059,FortiSIEM and FortiSOAR,Unknown Vendor,FortiSIEM and FortiSOAR,Latest,SOC,"Monitoring, detection, and response control coverage via FortiSIEM and FortiSOAR",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0;CIS-v8.1,BU-specific,On-Prem,Missing,53.5,Active,235334,53,3853,,
TM-1060,Deep Security and EPP,Trend Micro,Deep Security and EPP from Trend Micro,v1,Endpoint,Endpoint protection and workload hardening using Deep Security and EPP,CIS-10,Malware Defenses,NIST-CSF-2.0,Regional,Cloud,Partial,84.2,Active,250719,56,5465,,
TM-1061,EPP,Trend Micro,EPP from Trend Micro,v1,Endpoint,Endpoint protection and workload hardening using EPP,CIS-10,Malware Defenses,NIST-CSF-2.0;CIS-v8.1,Regional,On-Prem,Partial,75.9,Planned,341987,97,14187,,
TM-1062,XDR,Trend Micro,XDR from Trend Micro,Latest,SOC,"Monitoring, detection, and response control coverage via XDR",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0;CIS-v8.1,Enterprise-wide,Production,Partial,76.5,Active,220644,47,14432,,
TM-1063,Enail Security,Proofpoint,Enail Security from Proofpoint,v2,SOC,"Monitoring, detection, and response control coverage via Enail Security",DE.CM,Security Continuous Monitoring,CIS-v8.1,Regional,Cloud,Covered,54.8,Planned,328218,63,23945,,
TM-1064,FIM,Netwrix,FIM from Netwrix,Latest,SOC,"Monitoring, detection, and response control coverage via FIM",DE.CM,Security Continuous Monitoring,CIS-v8.1,Enterprise-wide,Cloud,Partial,39.8,Active,268468,49,19683,,
TM-1065,Firewalls,Palo Alto,Firewalls from Palo Alto,v2,Network,Network boundary and segmentation controls enabled by Firewalls,CIS-12,Network Infrastructure Management,NIST-CSF-2.0;CIS-v8.1,Regional,Hybrid,Partial,60.7,Active,202105,51,7257,,
TM-1066,WAF and Email Security,Barracuda,WAF and Email Security from Barracuda,v3,Data,Data security and application protection with WAF and Email Security,PR.DS,Data Security,NIST-CSF-2.0,Enterprise-wide,On-Prem,Covered,96.9,Active,287014,83,22508,,
TM-1067,Web Security,Forcepoint,Web Security from Forcepoint,Latest,SOC,"Monitoring, detection, and response control coverage via Web Security",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,Regional,Production,Covered,83.2,Under Review,264380,41,21752,,
TM-1068,SIEM,Elastic,SIEM from Elastic,Latest,SOC,"Monitoring, detection, and response control coverage via SIEM",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0,Regional,Production,Covered,89.6,Planned,388618,57,10129,,
TM-1069,Security Scoring,Black Kite,Security Scoring from Black Kite,v2,SOC,"Monitoring, detection, and response control coverage via Security Scoring",DE.CM,Security Continuous Monitoring,NIST-CSF-2.0;CIS-v8.1,BU-specific,Production,Covered,87,Active,304104,41,18087,,
TM-1070,"EPP, Firewalls, and Email Security",Check Point,"EPP, Firewalls, and Email Security from Check Point",v1,Endpoint,"Endpoint protection and workload hardening using EPP, Firewalls, and Email Security",CIS-10,Malware Defenses,NIST-CSF-2.0;CIS-v8.1,BU-specific,On-Prem,Missing,74.7,Under Review,215437,82,17538,,
TM-1071,PAM,Delinea,PAM from Delinea,v2,Identity,Identity and privileged access controls for PAM,PR.AA,Identity and Access Management,NIST-CSF-2.0;CIS-v8.1,Enterprise-wide,Hybrid,Missing,72.4,Active,224653,58,11032,,
TM-1072,Adaptive MFA,Okta,Adaptive MFA,v3,Identity,Identity and privileged access governance,PR.AA,Identity and Access Management,NIST-CSF-2.0,Regional,Cloud,Partial,38,Active,199376,67,23209,,
TM-1073,Entra ID P2,Microsoft,Entra ID P2,v3,Identity,Identity and privileged access governance,PR.AA,Identity and Access Management,CIS-v8.1,HQ + Branches,Cloud,Partial,95.1,Active,284818,90,18306,,
TM-1074,PAM,CyberArk,PAM,Latest,Identity,Identity and privileged access governance,PR.AA,Privileged Access Management,NIST-CSF-2.0;CIS-v8.1,BU-specific,Cloud,Covered,52.9,Active,148228,62,22147,,
TM-1075,IdentityIQ,SailPoint,IdentityIQ,v3,Identity,Identity lifecycle and provisioning,CIS-5,Account Management,CIS-v8.1,Enterprise-wide,Hybrid,Partial,43.9,Active,263193,82,800,,
TM-1076,PingFederate,Ping Identity,PingFederate,v1,Identity,Identity lifecycle and provisioning,CIS-5,Access Governance,NIST-CSF-2.0;CIS-v8.1,Regional,Production,Partial,86.8,Active,149853,94,10731,,
TM-1077,Falcon Insight XDR,CrowdStrike,Falcon Insight XDR,Latest,Endpoint,Endpoint detection and response,CIS-10,Malware Defenses,NIST-CSF-2.0;CIS-v8.1,Regional,On-Prem,Covered,41.9,Under Review,314428,62,10874,,
TM-1078,Singularity Complete,SentinelOne,Singularity Complete,v3,Endpoint,Endpoint detection and response,CIS-10,Malware Defenses,NIST-CSF-2.0,Regional,Cloud,Partial,42.3,Active,129134,84,18216,,
TM-1079,Defender for Endpoint,Microsoft,Defender for Endpoint,v3,Endpoint,Endpoint protection and hardening,PR.PS,Platform Security,NIST-CSF-2.0,BU-specific,Cloud,Partial,81.3,Active,127929,78,22319,,
TM-1080,VMDR,Qualys,VMDR,v1,Endpoint,Endpoint vulnerability and patch assurance,CIS-7,Continuous Vulnerability Management,CIS-v8.1,Enterprise-wide,Cloud,Covered,70.2,Under Review,261511,94,15726,,
TM-1081,Nessus / Tenable.sc,Tenable,Nessus / Tenable.sc,v2,Endpoint,Endpoint vulnerability and patch assurance,CIS-7,Continuous Vulnerability Management,NIST-CSF-2.0,HQ + Branches,Hybrid,Partial,51.7,Active,306956,81,7151,,
TM-1082,NGFW + Panorama,Palo Alto,NGFW + Panorama,v2,Network,Perimeter and east-west threat prevention,CIS-12,Network Infrastructure Management,NIST-CSF-2.0;CIS-v8.1,Enterprise-wide,Hybrid,Covered,39.2,Active,226114,46,10523,,
TM-1083,FortiGate + FortiManager,Fortinet,FortiGate + FortiManager,v3,Network,Perimeter and east-west threat prevention,CIS-12,Network Infrastructure Management,NIST-CSF-2.0;CIS-v8.1,HQ + Branches,Hybrid,Partial,65.5,Active,216401,53,5889,,
TM-1084,Quantum Security Gateway,Check Point,Quantum Security Gateway,v3,Network,Perimeter and east-west threat prevention,CIS-12,Network Infrastructure Management,NIST-CSF-2.0;CIS-v8.1,HQ + Branches,On-Prem,Partial,59.7,Active,319007,41,2915,,
TM-1085,ZIA + ZPA,Zscaler,ZIA + ZPA,v3,Network,Secure access service edge and zero trust,PR.AC,Access Control,CIS-v8.1,HQ + Branches,Cloud,Covered,61.8,Active,481103,76,8767,,
TM-1086,SSE,Netskope,SSE,Latest,Network,Secure access service edge and zero trust,PR.AC,Access Control,NIST-CSF-2.0;CIS-v8.1,Regional,On-Prem,Partial,89.4,Active,389342,36,6785,,
TM-1087,Enterprise Security,Splunk,Enterprise Security,v2,SOC,Centralized security monitoring and detection,DE.CM,Security Continuous Monitoring,CIS-v8.1,Enterprise-wide,Cloud,Covered,55,Active,256398,60,22819,,
TM-1088,QRadar SIEM,IBM,QRadar SIEM,v3,SOC,Centralized security monitoring and detection,DE.CM,Security Continuous Monitoring,CIS-v8.1,Regional,Cloud,Partial,37.9,Active,193294,90,13456,,
TM-1089,Sentinel,Microsoft,Sentinel,v1,SOC,Centralized security monitoring and detection,DE.CM,Security Continuous Monitoring,NIST-CSF-2.0;CIS-v8.1,BU-specific,Hybrid,Partial,36.3,Under Review,359490,40,17653,,
TM-1090,Cortex XSOAR,Palo Alto,Cortex XSOAR,v3,SOC,Automated incident orchestration and response,RS.RP,Incident Response,NIST-CSF-2.0;CIS-v8.1,Enterprise-wide,Production,Partial,57.8,Active,174899,68,21509,,
TM-1091,SOAR Platform,Swimlane,SOAR Platform,v2,SOC,Automated incident orchestration and response,RS.RP,Incident Response,CIS-v8.1,Regional,Cloud,Covered,48.6,Under Review,398843,37,618,,
TM-1092,Purview DLP,Microsoft,Purview DLP,v1,Data,Data classification and loss prevention,PR.DS,Data Security,NIST-CSF-2.0;CIS-v8.1,HQ + Branches,On-Prem,Covered,52.8,Active,286730,78,960,,
TM-1093,DLP,Symantec,DLP,v1,Data,Data classification and loss prevention,PR.DS,Data Security,CIS-v8.1,HQ + Branches,Hybrid,Partial,90.2,Under Review,140203,66,17622,,
TM-1094,DAM + Data Security Fabric,Imperva,DAM + Data Security Fabric,Latest,Data,Database and structured data protection,PR.DS,Data Security,NIST-CSF-2.0,Enterprise-wide,Hybrid,Covered,72.1,Active,339508,89,19645,,
TM-1095,Advanced WAF,F5,Advanced WAF,Latest,Data,Web and API application protection,PR.DS,Application Security,NIST-CSF-2.0;CIS-v8.1,Enterprise-wide,Cloud,Covered,47.8,Active,293197,64,7366,,
TM-1096,WAF + API Shield,Cloudflare,WAF + API Shield,v1,Data,Web and API application protection,PR.DS,Application Security,NIST-CSF-2.0,HQ + Branches,Cloud,Partial,92.2,Active,184578,36,12486,,
TM-1097,CNAPP,Wiz,CNAPP,Latest,Cloud,Cloud security posture and workload security,CIS-4,Secure Configuration,CIS-v8.1,Enterprise-wide,On-Prem,Covered,96.4,Active,211491,58,14131,,
TM-1098,Prisma Cloud,Prisma,Prisma Cloud,v3,Cloud,Cloud security posture and workload security,CIS-4,Secure Configuration,CIS-v8.1,Regional,Production,Covered,45.7,Under Review,290861,50,3636,,
TM-1099,Cloud Security Platform,Orca,Cloud Security Platform,Latest,Cloud,Cloud security posture and workload security,CIS-4,Secure Configuration,NIST-CSF-2.0;CIS-v8.1,Regional,Production,Partial,50.9,Active,244063,44,8117,,
TM-1100,Cloud Permissions Firewall,Sonrai,Cloud Permissions Firewall,Latest,Cloud,Cloud identity and entitlement governance,CIS-5,Account Management,NIST-CSF-2.0,BU-specific,Hybrid,Partial,85.1,Active,236408,76,8127,,
TM-1101,CNAPP + Runtime,Aqua,CNAPP + Runtime,Latest,Cloud,Kubernetes and container runtime protection,PR.PS,Platform Security,NIST-CSF-2.0;CIS-v8.1,Enterprise-wide,Production,Covered,39.9,Active,144196,67,3142,,
TM-1102,Email Protection,Proofpoint,Email Protection,v2,Email,Email threat prevention and response,CIS-9,Email and Web Browser Protections,CIS-v8.1,Enterprise-wide,Production,Missing,66.2,Active,118475,43,21870,,
TM-1103,Email Security Cloud,Mimecast,Email Security Cloud,Latest,Email,Email threat prevention and response,CIS-9,Email and Web Browser Protections,CIS-v8.1,Enterprise-wide,Cloud,Covered,97.7,Under Review,161507,52,8140,,
